Date,Open,High,Low,Close
2007-12-13 14:30:00 +00:00,696.31,697.62,681.21,694.05
2007-12-14 14:30:00 +00:00,687.51,699.7,687.26,689.96
2007-12-17 14:30:00 +00:00,688,695.42,663.67,669.23
2007-12-18 14:30:00 +00:00,674.16,676.71,652.5,673.35
2007-12-19 14:30:00 +00:00,674.21,679.5,669,677.37
2007-12-20 14:30:00 +00:00,685.83,691,680.61,689.69
2007-12-21 14:30:00 +00:00,697.88,699.26,693.24,696.69
2007-12-24 14:30:00 +00:00,694.99,700.73,693.06,700.73
2007-12-26 14:30:00 +00:00,698.99,713.22,698.21,710.84
2007-12-27 14:30:00 +00:00,707.07,716,700.74,700.74
2007-12-28 14:30:00 +00:00,704.93,707.95,696.54,702.53
2007-12-31 14:30:00 +00:00,698.57,702.49,690.58,691.48
2008-01-02 14:30:00 +00:00,692.87,697.37,677.73,685.19
2008-01-03 14:30:00 +00:00,685.26,686.85,676.52,685.33
2008-01-04 14:30:00 +00:00,679.69,680.96,655,657
2008-01-07 14:30:00 +00:00,653.94,662.28,637.35,649.25
2008-01-08 14:30:00 +00:00,653,659.96,631,631.68
2008-01-09 14:30:00 +00:00,630.04,653.34,622.51,653.2
2008-01-10 14:30:00 +00:00,645.01,657.2,640.11,646.73
2008-01-11 14:30:00 +00:00,642.7,649.47,630.11,638.25
2008-01-14 14:30:00 +00:00,651.14,657.4,645.25,653.82
2008-01-15 14:30:00 +00:00,645.9,649.05,635.38,637.65
2008-01-16 14:30:00 +00:00,628.97,639.99,601.93,615.95
2008-01-17 14:30:00 +00:00,620.76,625.74,598.01,600.79
2008-01-18 14:30:00 +00:00,608.36,609.99,598.45,600.25
2008-01-22 14:30:00 +00:00,562.03,597.5,561.2,584.35
2008-01-23 14:30:00 +00:00,560.71,568,519,548.62
2008-01-24 14:30:00 +00:00,558.8,579.69,554.14,574.49
2008-01-25 14:30:00 +00:00,591.81,595,566.18,566.4
2008-01-28 14:30:00 +00:00,570.97,572.24,548.6,555.98
2008-01-29 14:30:00 +00:00,560.47,561.33,540.67,550.52
2008-01-30 14:30:00 +00:00,549.19,560.43,543.51,548.27
2008-01-31 14:30:00 +00:00,539.01,573,534.29,564.3
2008-02-01 14:30:00 +00:00,528.67,536.67,510,515.9
2008-02-04 14:30:00 +00:00,509.07,512.78,492.55,495.43
2008-02-05 14:30:00 +00:00,489.43,509,488.52,506.8
2008-02-06 14:30:00 +00:00,511.14,511.17,497.93,501.71
2008-02-07 14:30:00 +00:00,496.86,514.19,494.76,504.95
2008-02-08 14:30:00 +00:00,509.41,517.73,508.7,516.69
2008-02-11 14:30:00 +00:00,520.52,523.71,513.4,521.16
2008-02-12 14:30:00 +00:00,523.39,530.6,513.03,518.09
2008-02-13 14:30:00 +00:00,522.5,534.99,518.69,534.62
2008-02-14 14:30:00 +00:00,538.35,541.04,531,532.25
2008-02-15 14:30:00 +00:00,528.31,532.66,524.33,529.64
2008-02-19 14:30:00 +00:00,534.94,535.06,506.5,508.95
2008-02-20 14:30:00 +00:00,503.51,511.01,498.82,509
2008-02-21 14:30:00 +00:00,512.85,513.21,499.5,502.86
2008-02-22 14:30:00 +00:00,502.06,509,497.55,507.8
2008-02-25 14:30:00 +00:00,505.95,506.5,485.74,486.44
2008-02-26 14:30:00 +00:00,461.2,466.47,446.85,464.19
2008-02-27 14:30:00 +00:00,460.13,475.49,459.64,472.86
2008-02-28 14:30:00 +00:00,470.5,479.09,467.36,475.39
2008-02-29 14:30:00 +00:00,471.87,479.74,464.65,471.18
2008-03-03 14:30:00 +00:00,471.51,472.72,450.11,457.02
2008-03-04 14:30:00 +00:00,450.95,453.36,435.78,444.6
2008-03-05 14:30:00 +00:00,445.25,454.17,444,447.7
2008-03-06 14:30:00 +00:00,447.69,453.3,431.18,432.7
2008-03-07 14:30:00 +00:00,428.88,440,426.24,433.35
2008-03-10 14:30:00 +00:00,428.83,431,413.04,413.62
2008-03-11 14:30:00 +00:00,425.26,440.15,424.65,439.84
2008-03-12 14:30:00 +00:00,440.01,447.88,438.07,440.18
2008-03-13 14:30:00 +00:00,432.67,446.98,428.78,443.01
2008-03-14 14:30:00 +00:00,442.98,449.34,430.62,437.92
2008-03-17 14:30:00 +00:00,427.99,433.71,412.11,419.87
2008-03-18 14:30:00 +00:00,428.98,440.84,425.53,439.16
2008-03-19 14:30:00 +00:00,441.11,447.5,431.67,432
2008-03-20 14:30:00 +00:00,427.32,435.7,417.5,433.55
2008-03-24 14:30:00 +00:00,438.43,465.78,437.72,460.56
2008-03-25 14:30:00 +00:00,457.46,457.47,446,450.78
2008-03-26 14:30:00 +00:00,452.59,462.87,449.29,458.19
2008-03-27 14:30:00 +00:00,446,448.61,440.49,444.08
2008-03-28 14:30:00 +00:00,447.46,453.57,434.31,438.08
2008-03-31 14:30:00 +00:00,435.64,442.69,432.01,440.47
2008-04-01 14:30:00 +00:00,447.74,466.5,446.87,465.71
2008-04-02 14:30:00 +00:00,469.9,475.74,460.39,465.7
2008-04-03 14:30:00 +00:00,461.73,463.29,448.13,455.12
2008-04-04 14:30:00 +00:00,457.01,477.83,456.2,471.09
2008-04-07 14:30:00 +00:00,477.03,485.44,473.53,476.82
2008-04-08 14:30:00 +00:00,473.04,474.14,462.01,467.81
2008-04-09 14:30:00 +00:00,469.13,472,457.54,464.19
2008-04-10 14:30:00 +00:00,464.96,473.86,461.85,469.08
2008-04-11 14:30:00 +00:00,464.07,467.26,455.01,457.45
2008-04-14 14:30:00 +00:00,457.16,457.45,450.15,451.66
2008-04-15 14:30:00 +00:00,458.13,459.72,443.72,446.84
2008-04-16 14:30:00 +00:00,444.4,458.28,441,455.03
2008-04-17 14:30:00 +00:00,455.63,459.37,446.52,449.54
2008-04-18 14:30:00 +00:00,535.21,547.7,524.77,539.41
2008-04-21 14:30:00 +00:00,539.39,542.59,530.29,537.79
2008-04-22 14:30:00 +00:00,537.57,560.83,537.56,555
2008-04-23 14:30:00 +00:00,557.94,559.31,540.95,546.49
2008-04-24 14:30:00 +00:00,551.29,554.49,540.02,543.04
2008-04-25 14:30:00 +00:00,549.02,553,542.73,544.06
2008-04-28 14:30:00 +00:00,545.88,556.81,539,552.12
2008-04-29 14:30:00 +00:00,550.83,563.4,550.01,558.47
2008-04-30 14:30:00 +00:00,562.21,584.86,558.47,574.29
2008-05-01 14:30:00 +00:00,578.31,594.93,576.97,593.08
2008-05-02 14:30:00 +00:00,598.49,602.45,579.3,581.29
2008-05-05 14:30:00 +00:00,598.86,599,587.13,594.9
2008-05-06 14:30:00 +00:00,591,592,583,586.36
2008-05-07 14:30:00 +00:00,590.27,599.49,576.43,579
2008-05-08 14:30:00 +00:00,586.2,589.3,578.91,583.01
2008-05-09 14:30:00 +00:00,579,585,571.3,573.2
2008-05-12 14:30:00 +00:00,574.75,586.75,568.91,584.94
2008-05-13 14:30:00 +00:00,586.23,587.95,578.55,583
2008-05-14 14:30:00 +00:00,586.49,591.19,575.25,576.3
2008-05-15 14:30:00 +00:00,579,582.95,575.61,581
2008-05-16 14:30:00 +00:00,581.43,584.68,578.32,580.07
2008-05-19 14:30:00 +00:00,578.55,588.88,573.52,577.52
2008-05-20 14:30:00 +00:00,574.63,582.48,572.91,578.6
2008-05-21 14:30:00 +00:00,578.52,581.41,547.89,549.99
2008-05-22 14:30:00 +00:00,551.95,554.21,540.25,549.46
2008-05-23 14:30:00 +00:00,546.96,553,537.81,544.62
2008-05-27 14:30:00 +00:00,544.96,562.6,543.85,560.9
2008-05-28 14:30:00 +00:00,567.94,571.49,561.1,568.24
2008-05-29 14:30:00 +00:00,574.79,585.88,573.2,583
2008-05-30 14:30:00 +00:00,583.47,589.92,581.3,585.8
2008-06-02 14:30:00 +00:00,582.5,583.89,571.27,575
2008-06-03 14:30:00 +00:00,576.5,580.5,560.61,567.3
2008-06-04 14:30:00 +00:00,565.33,578,564.55,572.22
2008-06-05 14:30:00 +00:00,577.08,588.04,576.21,586.3
2008-06-06 14:30:00 +00:00,579.75,580.72,567,567
2008-06-09 14:30:00 +00:00,568.06,570,545.4,557.87
2008-06-10 14:30:00 +00:00,549.56,558.82,546.78,554.17
2008-06-11 14:30:00 +00:00,556.24,557.34,544.46,545.2
2008-06-12 14:30:00 +00:00,548.76,558,546.88,552.95
2008-06-13 14:30:00 +00:00,561.49,575.7,561.34,571.51
2008-06-16 14:30:00 +00:00,566.5,579.1,566.5,572.81
2008-06-17 14:30:00 +00:00,576.35,578.07,568.38,569.46
2008-06-18 14:30:00 +00:00,564.51,568.99,559.16,562.38
2008-06-19 14:30:00 +00:00,555.35,563.78,550.81,560.2
2008-06-20 14:30:00 +00:00,556.98,556.98,544.51,546.43
2008-06-23 14:30:00 +00:00,545.36,553.15,542.02,545.21
2008-06-24 14:30:00 +00:00,545.14,551.19,535.1,542.3
2008-06-25 14:30:00 +00:00,544.97,557.8,543.67,551
2008-06-26 14:30:00 +00:00,544.1,544.93,528.26,528.82
2008-06-27 14:30:00 +00:00,527.68,530,515.09,528.07
2008-06-30 14:30:00 +00:00,532.47,538,523.06,526.42
2008-07-01 14:30:00 +00:00,519.58,536.72,517,534.73
2008-07-02 14:30:00 +00:00,536.51,540.38,526.06,527.04
2008-07-03 14:30:00 +00:00,530.88,539.23,527.5,537
2008-07-07 14:30:00 +00:00,542.3,549,535.6,543.91
2008-07-08 14:30:00 +00:00,545.99,555.19,540,554.53
2008-07-09 14:30:00 +00:00,550.76,555.68,540.73,541.55
2008-07-10 14:30:00 +00:00,545,549.5,530.72,540.57
2008-07-11 14:30:00 +00:00,536.5,539.5,519.43,533.8
2008-07-14 14:30:00 +00:00,539,540.06,515.45,521.62
2008-07-15 14:30:00 +00:00,516.28,527.5,501.1,516.09
2008-07-16 14:30:00 +00:00,514.04,536.5,510.6,535.6
2008-07-17 14:30:00 +00:00,534.16,537.05,524.5,533.44
2008-07-18 14:30:00 +00:00,498.35,498.98,478.19,481.32
2008-07-21 14:30:00 +00:00,480.88,484.09,465.7,468.8
2008-07-22 14:30:00 +00:00,466.72,480.25,465.6,477.11
2008-07-23 14:30:00 +00:00,481.61,497.23,478.1,489.22
2008-07-24 14:30:00 +00:00,496.7,496.87,475.62,475.62
2008-07-25 14:30:00 +00:00,486.49,493.13,481.5,491.98
2008-07-28 14:30:00 +00:00,492.09,492.09,475.13,477.12
2008-07-29 14:30:00 +00:00,479.3,487.26,478,483.11
2008-07-30 14:30:00 +00:00,485.5,486.02,472.81,482.7
2008-07-31 14:30:00 +00:00,474.56,480.89,471.44,473.75
2008-08-01 14:30:00 +00:00,472.51,473.22,462.5,467.86
2008-08-04 14:30:00 +00:00,468.12,473.01,461.9,463
2008-08-05 14:30:00 +00:00,467.59,480.08,466.33,479.85
2008-08-06 14:30:00 +00:00,478.37,489.77,472.51,486.34
2008-08-07 14:30:00 +00:00,482,484,476.41,479.12
2008-08-08 14:30:00 +00:00,480.15,495.75,475.69,495.01
2008-08-11 14:30:00 +00:00,492.47,508.88,491.78,500.84
2008-08-12 14:30:00 +00:00,502,506.13,498,502.61
2008-08-13 14:30:00 +00:00,501.6,503.54,493.88,500.03
2008-08-14 14:30:00 +00:00,497.7,507.61,496.29,505.49
2008-08-15 14:30:00 +00:00,506.99,510.66,505.5,510.15
2008-08-18 14:30:00 +00:00,509.84,510,495.51,498.3
2008-08-19 14:30:00 +00:00,490.43,498.28,486.63,490.5
2008-08-20 14:30:00 +00:00,494.72,496.69,482.57,485
2008-08-21 14:30:00 +00:00,482.92,489.9,479.27,486.53
2008-08-22 14:30:00 +00:00,491.5,494.88,489.48,490.59
2008-08-25 14:30:00 +00:00,486.11,497,481.5,483.01
2008-08-26 14:30:00 +00:00,483.46,483.46,470.59,474.16
2008-08-27 14:30:00 +00:00,473.73,474.83,464.84,468.58
2008-08-28 14:30:00 +00:00,472.49,476.45,470.33,473.78
2008-08-29 14:30:00 +00:00,469.75,471.01,462.33,463.29
2008-09-02 14:30:00 +00:00,476.77,482.18,461.42,465.25
2008-09-03 14:30:00 +00:00,468.73,474.29,459.58,464.41
2008-09-04 14:30:00 +00:00,460,463.24,449.4,450.26
2008-09-05 14:30:00 +00:00,445.49,452.46,440.08,444.25
2008-09-08 14:30:00 +00:00,452.02,452.94,417.55,419.95
2008-09-09 14:30:00 +00:00,423.17,432.38,415,418.66
2008-09-10 14:30:00 +00:00,424.47,424.48,409.68,414.16
2008-09-11 14:30:00 +00:00,408.35,435.09,406.38,433.75
2008-09-12 14:30:00 +00:00,430.21,441.99,429,437.66
2008-09-15 14:30:00 +00:00,424,441.97,423.71,433.86
2008-09-16 14:30:00 +00:00,425.96,449.28,425.49,442.93
2008-09-17 14:30:00 +00:00,438.48,439.14,413.44,414.49
2008-09-18 14:30:00 +00:00,422.64,439.18,410.5,439.08
2008-09-19 14:30:00 +00:00,461,462.07,443.28,449.15
2008-09-22 14:30:00 +00:00,454.13,454.13,429,430.14
2008-09-23 14:30:00 +00:00,433.25,440.79,425.72,429.27
2008-09-24 14:30:00 +00:00,430.34,445,430.11,435.11
2008-09-25 14:30:00 +00:00,438.84,450,435.98,439.6
2008-09-26 14:30:00 +00:00,428,437.16,421.03,431.04
2008-09-29 14:30:00 +00:00,419.51,423.51,380.71,381
2008-09-30 14:30:00 +00:00,395.98,425.08,392.32,400.52
2008-10-01 14:30:00 +00:00,411.15,416.98,403.1,411.72
2008-10-02 14:30:00 +00:00,409.79,409.98,386,390.49
2008-10-03 14:30:00 +00:00,397.35,412.5,383.07,386.91
2008-10-06 14:30:00 +00:00,373.98,375.99,357.16,371.21
2008-10-07 14:30:00 +00:00,373.33,374.98,345.37,346.01
2008-10-08 14:30:00 +00:00,330.16,358.99,326.11,338.11
2008-10-09 14:30:00 +00:00,344.52,348.57,321.67,328.98
2008-10-10 14:30:00 +00:00,313.16,341.89,310.3,332
2008-10-13 14:30:00 +00:00,355.79,381.95,345.75,381.02
2008-10-14 14:30:00 +00:00,393.53,394.5,357,362.71
2008-10-15 14:30:00 +00:00,354.65,359,338.83,339.17
2008-10-16 14:30:00 +00:00,332.76,356.5,309.44,353.02
2008-10-17 14:30:00 +00:00,378.96,386,363.55,372.54
2008-10-20 14:30:00 +00:00,379.75,380.98,359.59,379.32
2008-10-21 14:30:00 +00:00,372.39,383.78,362,362.75
2008-10-22 14:30:00 +00:00,356.99,369.69,344,355.67
2008-10-23 14:30:00 +00:00,353.65,358,337.99,352.32
2008-10-24 14:30:00 +00:00,326.47,350.47,324.74,339.29
2008-10-27 14:30:00 +00:00,334.81,343,325.6,329.49
2008-10-28 14:30:00 +00:00,339.05,369.31,328.51,368.75
2008-10-29 14:30:00 +00:00,365.79,371,352.37,358
2008-10-30 14:30:00 +00:00,368.46,372,358.37,359.69
2008-10-31 14:30:00 +00:00,356.16,371.96,354.27,359.36
2008-11-03 14:30:00 +00:00,357.58,362.99,341.43,346.49
2008-11-04 14:30:00 +00:00,353.44,372.36,345.5,366.94
2008-11-05 14:30:00 +00:00,362.15,368.88,341.31,342.24
2008-11-06 14:30:00 +00:00,339.97,344.42,325.81,331.22
2008-11-07 14:30:00 +00:00,333.12,341.15,325.33,331.14
2008-11-10 14:30:00 +00:00,328,329.44,309.47,318.78
2008-11-11 14:30:00 +00:00,308.69,316.3,300.52,311.46
2008-11-12 14:30:00 +00:00,302.05,312.49,287.76,291
2008-11-13 14:30:00 +00:00,291.77,313,280,312.08
2008-11-14 14:30:00 +00:00,303.25,324.99,302.56,310.02
2008-11-17 14:30:00 +00:00,303,310.16,297.95,300.12
2008-11-18 14:30:00 +00:00,301.57,303.73,285.35,297.42
2008-11-19 14:30:00 +00:00,295.39,300.19,278.58,280.18
2008-11-20 14:30:00 +00:00,274.89,282.94,259.04,259.56
2008-11-21 14:30:00 +00:00,262.51,269.37,247.3,262.43
2008-11-24 14:30:00 +00:00,269.26,269.95,249.01,257.44
2008-11-25 14:30:00 +00:00,268.68,286.66,267.32,282.05
2008-11-26 14:30:00 +00:00,280.28,295.46,276.2,292.09
2008-11-28 14:30:00 +00:00,290.58,296.45,288.28,292.96
2008-12-01 14:30:00 +00:00,286.68,287.38,265.98,265.99
2008-12-02 14:30:00 +00:00,269.73,277.78,262.58,275.11
2008-12-03 14:30:00 +00:00,269.85,281.36,265.34,279.43
2008-12-04 14:30:00 +00:00,276.53,283.49,268.77,274.34
2008-12-05 14:30:00 +00:00,271.02,284.24,264.02,283.99
2008-12-08 14:30:00 +00:00,289.99,309.44,282,302.11
2008-12-09 14:30:00 +00:00,297.69,318,297.01,305.97
2008-12-10 14:30:00 +00:00,309.24,314.9,304.51,308.82
2008-12-11 14:30:00 +00:00,304.17,312.88,297.8,300.22
2008-12-12 14:30:00 +00:00,295.71,316.47,294,315.76
2008-12-15 14:30:00 +00:00,314.01,318.49,305.11,310.67
2008-12-16 14:30:00 +00:00,314.52,329.5,311.27,325.28
2008-12-17 14:30:00 +00:00,318.64,322.13,312.42,315.24
2008-12-18 14:30:00 +00:00,316.7,320.35,309.11,310.28
2008-12-19 14:30:00 +00:00,310.99,317.79,309,310.17
2008-12-22 14:30:00 +00:00,308.56,309.5,290.63,297.11
2008-12-23 14:30:00 +00:00,300.43,303.31,296.67,298.02
2008-12-24 14:30:00 +00:00,301.48,306.34,298.38,302.95
2008-12-26 14:30:00 +00:00,304.07,305.26,298.31,300.36
2008-12-29 14:30:00 +00:00,300.22,301.38,291.58,297.42
2008-12-30 14:30:00 +00:00,300.8,306.81,298.71,303.11
2008-12-31 14:30:00 +00:00,304.2,311,302.61,307.65
2009-01-02 14:30:00 +00:00,308.6,321.82,305.5,321.32
2009-01-05 14:30:00 +00:00,321,331.24,315,328.05
2009-01-06 14:30:00 +00:00,332.98,340.8,326.39,334.06
2009-01-07 14:30:00 +00:00,328.32,330.91,318.75,322.01
2009-01-08 14:30:00 +00:00,318.28,325.19,317.34,325.19
2009-01-09 14:30:00 +00:00,327.5,327.5,313.4,315.07
2009-01-12 14:30:00 +00:00,316.31,318.95,310.23,312.69
2009-01-13 14:30:00 +00:00,311.77,320.6,310.39,314.32
2009-01-14 14:30:00 +00:00,310,313.8,297.75,300.97
2009-01-15 14:30:00 +00:00,297.57,303.58,286.79,298.99
2009-01-16 14:30:00 +00:00,305.02,308.25,295.7,299.67
2009-01-20 14:30:00 +00:00,299.14,299.5,282.75,282.75
2009-01-21 14:30:00 +00:00,288.35,303.5,288.35,303.08
2009-01-22 14:30:00 +00:00,298.04,309.35,295.15,306.5
2009-01-23 14:30:00 +00:00,309.27,331.96,304.22,324.7
2009-01-26 14:30:00 +00:00,324.85,328,320.56,323.87
2009-01-27 14:30:00 +00:00,326.45,333.87,324.27,331.48
2009-01-28 14:30:00 +00:00,337.98,352.33,336.31,348.67
2009-01-29 14:30:00 +00:00,344.54,345.05,340.11,343.32
2009-01-30 14:30:00 +00:00,344.69,348.8,336,338.53
2009-02-02 14:30:00 +00:00,334.29,345,332,340.57
2009-02-03 14:30:00 +00:00,342.57,343,333.83,340.45
2009-02-04 14:30:00 +00:00,340.07,354.44,339.17,343
2009-02-05 14:30:00 +00:00,340.91,355.38,337,353.72
2009-02-06 14:30:00 +00:00,356.46,373.81,355.44,371.28
2009-02-09 14:30:00 +00:00,371.28,381,367.3,378.77
2009-02-10 14:30:00 +00:00,375.98,377.5,357.89,358.51
2009-02-11 14:30:00 +00:00,358.95,365,353,358.04
2009-02-12 14:30:00 +00:00,353.16,363.62,351.48,363.05
2009-02-13 14:30:00 +00:00,362.19,362.99,355.23,357.68
2009-02-17 14:30:00 +00:00,346.51,347.09,339.69,342.66
2009-02-18 14:30:00 +00:00,347.24,353.38,340.52,353.11
2009-02-19 14:30:00 +00:00,357.47,359.8,341.41,342.64
2009-02-20 14:30:00 +00:00,338.05,348.92,335,346.45
2009-02-23 14:30:00 +00:00,347,349.8,329.55,330.06
2009-02-24 14:30:00 +00:00,331.02,349.62,330.89,345.45
2009-02-25 14:30:00 +00:00,342.15,352.3,338.92,341.64
2009-02-26 14:30:00 +00:00,345.96,352.49,337.16,337.18
2009-02-27 14:30:00 +00:00,332.95,343.82,331.11,337.99
2009-03-02 14:30:00 +00:00,333.33,340.7,326,327.16
2009-03-03 14:30:00 +00:00,330.07,333.69,322.35,325.48
2009-03-04 14:30:00 +00:00,323.16,329,315.38,318.92
2009-03-05 14:30:00 +00:00,316.48,319.08,302.64,305.64
2009-03-06 14:30:00 +00:00,307.22,310.19,294.25,308.57
2009-03-09 14:30:00 +00:00,299.98,306.57,289.45,290.89
2009-03-10 14:30:00 +00:00,298.25,310.5,294.25,308.17
2009-03-11 14:30:00 +00:00,310.1,320,305.71,317.91
2009-03-12 14:30:00 +00:00,317.54,325,313.65,323.53
2009-03-13 14:30:00 +00:00,326.1,327.46,319.03,324.42
2009-03-16 14:30:00 +00:00,325.99,329.73,318.59,319.69
2009-03-17 14:30:00 +00:00,320.18,335.34,319.09,335.34
2009-03-18 14:30:00 +00:00,334.81,340,328.05,333.1
2009-03-19 14:30:00 +00:00,331.68,336,327.38,329.94
2009-03-20 14:30:00 +00:00,330.3,332.99,326.34,330.16
2009-03-23 14:30:00 +00:00,333.56,349.45,333.03,348.6
2009-03-24 14:30:00 +00:00,346.5,353.84,344,347.17
2009-03-25 14:30:00 +00:00,350.4,351.34,336.25,344.07
2009-03-26 14:30:00 +00:00,353.13,359.16,348.5,353.29
2009-03-27 14:30:00 +00:00,350,352,345.47,347.7
2009-03-30 14:30:00 +00:00,342.55,343.81,336.05,342.69
2009-03-31 14:30:00 +00:00,348.93,353.51,346.18,348.06
2009-04-01 14:30:00 +00:00,343.78,355.24,340.61,354.09
2009-04-02 14:30:00 +00:00,363.31,369.76,360.32,362.5
2009-04-03 14:30:00 +00:00,364.5,371.72,358,369.78
2009-04-06 14:30:00 +00:00,367,369.82,361.4,368.24
2009-04-07 14:30:00 +00:00,362.6,363.75,355.31,358.65
2009-04-08 14:30:00 +00:00,363.5,365,356.21,362
2009-04-09 14:30:00 +00:00,369.5,374.35,366.25,372.5
2009-04-13 14:30:00 +00:00,371.33,379.1,370.3,378.11
2009-04-14 14:30:00 +00:00,376.94,376.99,365.6,368.91
2009-04-15 14:30:00 +00:00,367.1,381.06,364.16,379.5
2009-04-16 14:30:00 +00:00,381.5,392.9,381.02,388.74
2009-04-17 14:30:00 +00:00,386.02,399.82,384.81,392.24
2009-04-20 14:30:00 +00:00,386.15,390.65,375.89,379.3
2009-04-21 14:30:00 +00:00,376.17,384.3,376.1,381.47
2009-04-22 14:30:00 +00:00,381.75,390,379.01,383.86
2009-04-23 14:30:00 +00:00,387.51,389.75,381.11,384.69
2009-04-24 14:30:00 +00:00,386.05,393.18,380.5,389.49
2009-04-27 14:30:00 +00:00,384.34,389.49,382.75,385.95
2009-04-28 14:30:00 +00:00,383.75,389.05,381.54,383.71
2009-04-29 14:30:00 +00:00,385.97,394.97,385.83,391.47
2009-04-30 14:30:00 +00:00,395.76,403.75,394.8,395.97
2009-05-01 14:30:00 +00:00,395.03,397.59,391.55,393.69
2009-05-04 14:30:00 +00:00,398.17,402.4,394.79,401.98
2009-05-05 14:30:00 +00:00,399.98,405,397.25,402.99
2009-05-06 14:30:00 +00:00,406.79,408.28,401,403.47
2009-05-07 14:30:00 +00:00,404.1,404.99,392.5,396.61
2009-05-08 14:30:00 +00:00,402.85,410.13,395,407.33
2009-05-11 14:30:00 +00:00,402.8,412,401.2,407.98
2009-05-12 14:30:00 +00:00,410.01,410.99,395.11,399.01
2009-05-13 14:30:00 +00:00,394.09,396.39,388.35,389.54
2009-05-14 14:30:00 +00:00,388.8,392.21,384.69,387.5
2009-05-15 14:30:00 +00:00,391.1,394.11,389.09,390
2009-05-18 14:30:00 +00:00,394.73,397.31,385.4,396.84
2009-05-19 14:30:00 +00:00,396.1,401.64,393,398.88
2009-05-20 14:30:00 +00:00,402.09,405.67,395,397.18
2009-05-21 14:30:00 +00:00,396.3,402.84,393.84,396.5
2009-05-22 14:30:00 +00:00,396.66,398.65,392,393.5
2009-05-26 14:30:00 +00:00,391.95,405,390,404.36
2009-05-27 14:30:00 +00:00,405.64,411.86,404.81,405.56
2009-05-28 14:30:00 +00:00,408.68,411.62,404.61,410.4
2009-05-29 14:30:00 +00:00,412.11,417.23,410.7,417.23
2009-06-01 14:30:00 +00:00,418.73,429.6,418.53,426.56
2009-06-02 14:30:00 +00:00,426.25,429.96,423.4,428.4
2009-06-03 14:30:00 +00:00,426,432.46,424,431.65
2009-06-04 14:30:00 +00:00,435.3,441.24,434.5,440.28
2009-06-05 14:30:00 +00:00,445.07,447.34,439.46,444.32
2009-06-08 14:30:00 +00:00,439.5,440.92,434.12,438.77
2009-06-09 14:30:00 +00:00,438.58,440.5,431.76,435.62
2009-06-10 14:30:00 +00:00,436.23,437.89,426.67,432.6
2009-06-11 14:30:00 +00:00,431.77,433.73,428.37,429
2009-06-12 14:30:00 +00:00,426.86,427.7,421.21,424.84
2009-06-15 14:30:00 +00:00,421.5,421.5,414,416.77
2009-06-16 14:30:00 +00:00,419.31,421.09,415.42,416
2009-06-17 14:30:00 +00:00,416.19,419.72,411.56,415.16
2009-06-18 14:30:00 +00:00,415.68,418.69,413,414.06
2009-06-19 14:30:00 +00:00,418.21,420.46,414.58,420.09
2009-06-22 14:30:00 +00:00,416.95,417.49,401.89,407.35
2009-06-23 14:30:00 +00:00,406.65,408.99,402.55,405.68
2009-06-24 14:30:00 +00:00,408.74,412.23,406.56,409.29
2009-06-25 14:30:00 +00:00,407,415.9,406.51,415.77
2009-06-26 14:30:00 +00:00,413.68,428.23,413.11,425.32
2009-06-29 14:30:00 +00:00,426,427.8,422.24,424.14
2009-06-30 14:30:00 +00:00,424,427.21,418.22,421.59
2009-07-01 14:30:00 +00:00,424.2,426.4,418.15,418.99
2009-07-02 14:30:00 +00:00,415.41,415.41,406.81,408.49
2009-07-06 14:30:00 +00:00,406.5,410.64,401.66,409.61
2009-07-07 14:30:00 +00:00,408.24,409.19,395.98,396.63
2009-07-08 14:30:00 +00:00,400,406,398.06,402.49
2009-07-09 14:30:00 +00:00,406.12,414.45,405.8,410.39
2009-07-10 14:30:00 +00:00,409.58,417.37,408.7,414.4
2009-07-13 14:30:00 +00:00,416.17,424.52,415.18,424.3
2009-07-14 14:30:00 +00:00,423.71,426.73,420.87,424.69
2009-07-15 14:30:00 +00:00,429.66,438.68,428.49,438.17
2009-07-16 14:30:00 +00:00,436.68,445.75,434.1,442.6
2009-07-17 14:30:00 +00:00,433,435.48,426.7,430.25
2009-07-20 14:30:00 +00:00,429.88,432.85,426.25,430.17
2009-07-21 14:30:00 +00:00,430.94,431.9,425.72,427.9
2009-07-22 14:30:00 +00:00,428,430.2,423.5,427.69
2009-07-23 14:30:00 +00:00,428.68,441.21,425.5,437.34
2009-07-24 14:30:00 +00:00,435.81,450.49,435,446.72
2009-07-27 14:30:00 +00:00,446.04,446.75,437.61,444.8
2009-07-28 14:30:00 +00:00,441,442.81,436.1,439.85
2009-07-29 14:30:00 +00:00,437.23,437.8,431.89,436.24
2009-07-30 14:30:00 +00:00,442.61,451.47,442.61,445.64
2009-07-31 14:30:00 +00:00,449.98,452.7,442.43,443.05
2009-08-03 14:30:00 +00:00,448.74,453.9,447.64,452.21
2009-08-04 14:30:00 +00:00,449.37,454,448.43,453.73
2009-08-05 14:30:00 +00:00,456,456.91,447.88,451.14
2009-08-06 14:30:00 +00:00,454.3,454.88,448.53,450.36
2009-08-07 14:30:00 +00:00,455.67,459.42,454.99,457.1
2009-08-10 14:30:00 +00:00,455.14,458.41,453.79,456.61
2009-08-11 14:30:00 +00:00,453.67,457.23,452.38,453.94
2009-08-12 14:30:00 +00:00,455.41,461.75,454.92,458.58
2009-08-13 14:30:00 +00:00,462.15,464.72,458.91,462.28
